userId,movieId,rating,timestamp
230,318,3.0,1196304226
232,4822,2.5,1218170518
141,51662,2.5,1513130390
234,2137,4.0,1004409370
268,508,3.0,940181021
232,48412,3.0,1218167381
567,1237,3.5,1525286520
119,78469,3.5,1442823834
483,91653,3.5,1415578399
271,2858,2.5,1234302686
212,6863,3.5,1490121415
285,1252,5.0,1463965523
462,26838,3.0,1163121688
475,1196,5.0,1498029371
581,81845,4.5,1447007148
509,3159,4.0,1435998486
298,57504,4.0,1447518355
527,2866,4.0,1033173933
419,31410,4.5,1321854960
174,442,3.0,848487152
448,32,2.0,1019132949
105,589,4.0,1446571832
91,1376,3.5,1112713745
340,592,5.0,848666337
275,4066,3.0,1049076847
414,61160,2.0,1273977805
353,161,5.0,831939685
606,45730,3.5,1173577596
414,2942,2.0,961514461
222,3409,2.5,1391353703
380,60979,4.0,1493473883
105,100302,3.0,1447563420
387,2470,2.5,1094942090
6,380,4.0,845553110
83,1653,3.5,1333841950
169,4025,4.0,1059494295
68,2572,4.5,1158534664
599,110,3.5,1498501202
100,2423,5.0,1100186118
456,736,3.0,856883308
57,3479,4.0,965798155
68,1031,2.0,1275957499
249,49649,2.5,1415415883
337,168,4.0,860256119
227,17,3.5,1447210004
68,4489,2.5,1261623488
387,46970,2.5,1212603817
177,45186,3.5,1435525099
550,109487,5.0,1488629933
380,4158,2.5,1494613614
212,4016,4.5,1528479516
368,1262,4.0,971274603
75,1266,4.0,1158967216
263,593,5.0,940384199
226,4239,4.0,1097545778
180,1198,4.0,1270237900
491,4018,4.0,1526673266
594,1429,4.0,1108975251
459,8368,4.5,1520233619
91,3563,3.0,1112717458
30,112852,5.0,1500370426
368,707,2.0,971276975
552,3101,2.5,1112151404
270,6,3.0,853918793
579,2387,1.0,958879901
610,4848,5.0,1493845078
91,31696,4.0,1112717235
139,59369,2.5,1453924529
19,2793,2.0,965705301
274,1748,3.5,1171944257
30,109487,5.0,1500370443
195,1090,5.0,974710189
564,1923,4.0,1478452430
599,90405,2.5,1498514919
434,3996,4.5,1270604900
318,27003,3.0,1272569203
249,62081,3.5,1415415920
305,2,3.5,1460136227
18,63131,3.5,1455749413
167,7842,5.0,1154721942
288,5377,4.0,1066059364
603,4034,4.0,980732147
606,4018,3.5,1171405065
562,2355,4.0,1368897524
294,1855,4.0,966596566
380,2004,4.0,1494804350
274,4855,3.5,1171826921
327,2805,3.5,1234787288
448,870,1.0,1034616569
534,60074,3.0,1459787997
414,3616,2.0,979568982
484,616,4.0,1342298284
543,2378,5.0,1377022549
351,40412,4.5,1328889065
357,589,3.5,1348611029
165,4963,5.0,1046741972
448,474,4.0,1019124231
274,327,3.5,1239122854
381,2053,3.5,1200824399
305,919,5.0,1460135811
345,1244,4.0,1342826733
64,7445,3.5,1161559941
307,253,3.5,1186161035
216,928,5.0,974733351
198,1597,5.0,1034138875
580,3527,3.5,1167792670
186,2115,4.0,1031087950
249,4239,4.0,1355677874
485,356,5.0,837943384
119,47099,4.0,1436007530
599,71464,3.0,1498524471
430,6377,3.5,1057518681
288,6874,4.0,1091633972
570,1216,3.5,1181554558
89,37444,4.0,1520409658
217,533,2.0,955941424
509,70183,3.5,1435997259
282,592,3.5,1378496919
21,2993,4.5,1403460828
474,2616,2.0,974667743
182,3005,2.5,1055153513
517,1250,0.5,1487958662
219,5388,2.5,1200978016
599,6365,3.0,1498525122
288,1616,3.0,985626694
600,841,3.0,1237763059
521,733,4.0,852713143
288,1080,5.0,976120173
89,62008,3.0,1520409507
206,62,4.0,850763267
42,2146,4.0,996258824
221,926,5.0,1111178208
314,485,3.0,834428752
381,377,4.0,1200824560
38,161,4.0,841341249
105,72356,4.5,1446572736
560,130498,3.5,1469653146
509,58559,3.5,1435993009
448,597,3.0,1019127874
334,4886,3.5,1225478135
14,344,2.0,835441012
92,2398,4.0,1294941484
448,3986,3.0,1023692589
410,154,4.0,990729131
68,2334,3.5,1269123630
86,5266,3.5,1343944747
249,74458,5.0,1346841382
599,3527,4.0,1498498760
495,1259,4.5,1458635281
85,1519,1.0,889468582
28,1625,2.0,1242032374
274,1298,3.5,1171827582
480,1676,3.0,1179178178
274,5891,3.0,1172365345
339,6539,3.0,1460185149
362,5952,5.0,1530639765
600,337,4.0,1237742661
220,5378,4.0,1230060158
516,4349,4.0,994625189
509,6593,3.0,1435992810
96,2340,3.0,964774200
414,2600,4.0,961437105
609,480,3.0,847220907
534,60126,4.5,1459787997
365,318,4.5,1488332338
44,1405,4.0,869252043
187,5146,4.0,1161849937
274,593,4.0,1171409513
125,4973,0.5,1474141865
508,1175,1.5,1268297518
599,6581,2.0,1498511299
279,4223,2.5,1506395441
28,33166,2.0,1236313784
406,531,1.0,1296959250
209,79132,5.0,1524606448
274,48520,2.5,1172812781
232,2617,3.0,1218167844
368,2366,4.0,975828914
499,2337,4.0,1289960105
232,6503,2.5,1218170019
217,367,3.0,955942978
474,66934,4.5,1238350092
249,8529,3.5,1354896379
68,2161,2.0,1158533863
610,6867,4.0,1493847197
7,3994,3.0,1161738301
373,60,3.0,846830521
195,2880,1.0,997909510
105,1293,4.0,1448195772
219,1270,3.5,1194827014
400,1258,4.5,1498870439
239,2046,4.0,1221147448
305,91485,5.0,1460564299
596,3717,2.5,1535708483
307,7235,2.0,1186411194
489,1587,4.5,1332704712
79,3142,4.0,975281768
448,138546,1.5,1450297616
261,81591,4.5,1404881395
89,1136,2.5,1520408267
605,533,4.0,1277176829
111,92264,3.0,1516155074
367,3466,5.0,997811870
464,8977,3.0,1325593737
260,5971,4.5,1109409550
598,4963,4.0,1430616903
567,5502,2.0,1525288592
294,2473,3.0,966596595
354,45186,4.0,1200953554
480,60,2.0,1179159595
103,2953,5.0,1431968351
427,5952,4.5,1053069669
265,3196,4.0,965316395
474,280,3.0,1004131763
330,802,2.5,1285905697
356,8636,2.5,1232430933
599,2154,2.0,1519350967
608,1909,3.5,1117504548
145,50,5.0,832105428
228,362,2.0,1363222608
607,337,3.0,964744628
415,150,4.0,1382470263
474,2794,2.5,1069686876
520,5952,3.5,1326609169
516,3052,3.0,994625189
325,5004,4.0,1039395994
520,589,4.5,1326608959
480,2712,3.0,1179178170
429,266,4.0,828124616
212,2048,3.5,1532362079
350,852,3.0,864941080
104,5481,2.0,1048590064
524,494,5.0,852404399
249,46972,3.0,1354106908
274,1090,4.0,1171943610
83,79132,5.0,1332839850
19,1356,3.0,965709478
305,88129,4.0,1460136304
603,1676,5.0,963177406
274,919,3.5,1171427932
522,1265,4.5,1253344794
153,86880,0.5,1525552628
428,1333,3.5,1111523542
279,2918,2.5,1506394489
599,6832,3.0,1498523747
202,2463,4.0,974924201
555,1459,3.0,980123949
78,3809,3.0,1252573355
182,7076,4.0,1075800952
57,440,4.0,965797005
182,5628,3.5,1054782413
322,2353,4.0,1217676766
489,61160,1.5,1333659372
343,48516,4.5,1202061297
232,1907,3.5,1076956051
385,1281,4.0,865025990
202,2628,4.0,974923318
45,4979,3.0,1034343730
426,37729,2.5,1451081475
387,5541,2.0,1095121198
477,33004,5.0,1200941545
369,1732,5.0,1237082071
599,322,3.5,1498542558
453,3756,4.0,1034602863
490,597,2.5,1328229392
122,61323,5.0,1461561807
356,2572,4.0,1232431172
365,47099,2.0,1488332802
122,6377,4.5,1461561401
559,1183,4.0,865095771
140,26865,1.0,1117729380
420,3147,4.5,1219666551
51,344,3.0,1230929299
506,37741,4.0,1424486970
76,2318,4.5,1439168833
6,3,5.0,845554296
76,1367,1.0,1439169012
517,88810,2.5,1488398191
105,69757,5.0,1446573513
567,8335,3.5,1525285729
492,736,4.0,863975947
418,90374,4.5,1461865780
249,78349,4.5,1410911637
140,4535,5.0,1014225103
600,1682,3.5,1237712926
501,616,3.0,844973559
241,4878,3.5,1447536683
576,29,3.5,1358151482
217,1591,2.0,955941460
603,2961,1.0,963178906
103,88125,2.0,1431969679
474,4366,3.0,1049719551
589,1084,4.0,856045408
254,4011,4.5,1180563968
163,1617,3.0,894217532
221,5954,4.5,1119984263
216,2857,4.0,975211749
452,2490,5.0,1019584576
448,73386,1.5,1312049946
599,1597,2.5,1498514400
318,79702,4.0,1297543602
590,3081,3.0,1258421450
571,1973,2.0,966900368
96,1221,4.0,964772610
59,780,4.0,953609540
292,103772,3.5,1421974631
492,704,4.0,863976567
414,2563,3.0,961518135
534,2640,4.0,1459787996
512,150,4.0,841449202
82,145,4.5,1084463787
579,3114,5.0,958881086
602,367,5.0,840875700
561,67734,3.0,1491094699
477,2628,4.0,1200939784
448,2140,3.0,1019126914
599,1090,3.5,1498501447
606,58295,3.0,1274385204
298,89190,0.5,1453033159
314,125,1.0,834398717
21,719,3.5,1419794740
599,2289,3.0,1498523268
91,608,3.5,1112713222
479,2354,2.0,1039362056
561,1291,4.5,1491090713
57,1372,4.0,965798806
600,1608,2.5,1237709414
83,6539,3.5,1333843436
146,5810,3.5,1312508869
336,5445,5.0,1120568123
610,1136,5.0,1479543327
216,2973,4.0,975212079
380,104241,4.0,1494708801
275,2054,2.0,1049077156
68,3984,4.0,1158534101
44,780,3.0,869251860
203,349,4.0,1390095355
187,431,4.5,1161849614
599,5004,3.5,1519237412
563,6958,3.5,1441846425
68,1124,2.0,1269122828
455,590,4.0,836435810
332,6874,4.0,1352672692
351,5952,4.0,1328288187
354,1204,4.0,1200953210
367,357,2.0,997812337
288,2551,4.0,980535429
553,4011,5.0,1219559269
255,3751,3.0,1005717179
56,380,4.0,835799034
370,8983,4.0,1159163372
213,1036,4.0,1316196016
414,5505,4.0,1033391039
534,52973,4.0,1459787998
597,52,4.0,941559030
448,49822,3.0,1205014676
418,2918,4.5,1461867866
607,3017,3.0,963079617
7,5349,3.5,1106636606
381,34072,3.5,1164383580
312,671,4.0,1043176803
474,367,1.0,1046887326
373,160,1.0,846830073
576,2641,2.5,1358151488
534,76293,4.0,1459787998
337,110,5.0,860256119
288,380,3.0,976139964
177,8376,2.0,1435524705
141,59784,3.0,1513132174
555,2151,3.0,978822826
388,78637,5.0,1386694309
295,3198,5.0,1320064565
419,2710,4.0,1321658804
448,112497,1.0,1439918833
427,5528,4.5,1053070155
305,593,5.0,1460135280
240,595,3.0,849122129
594,1188,4.5,1108972669
78,32,3.5,1252575140
477,3134,4.0,1200940104
480,3000,3.0,1179179290
500,539,1.0,1005527980
221,431,4.5,1111178227
607,780,4.0,963080278
1,2273,4.0,964982310
19,2470,3.0,965706365
305,122918,3.5,1518198315
404,265,3.0,838376103
561,33794,4.0,1491090888
156,1224,4.0,946799037
508,2012,4.0,1268298272
425,4226,3.5,1085476666
357,26528,5.0,1348628382
409,3099,4.0,967920117
105,89745,3.5,1446573513
42,3753,4.0,996212879
89,93510,3.0,1520408605
387,2356,3.0,1152261078
524,1047,4.0,851609870
200,4878,5.0,1229886349
434,5225,5.0,1270604988
599,2398,3.5,1498539882
232,51931,4.0,1206982900
201,1968,5.0,939810787
6,839,3.0,845556120
603,1457,3.0,963178849
146,7444,3.0,1312508196
414,2501,4.0,961516716
489,2690,2.0,1333656831
136,592,4.0,832449136
287,6565,2.5,1110230621
7,8908,4.5,1122333561
565,367,3.0,846533338
267,1175,4.0,994467801
117,364,4.0,844162870
105,64614,4.0,1446571899
524,485,4.0,851609229
18,33794,4.5,1455050618
387,30810,3.5,1161500365
365,89745,2.5,1488332569
541,457,5.0,835643013
572,750,5.0,946482912
336,1704,4.0,1122227323
370,4011,4.0,1159162976
42,2490,4.0,996219699
352,68157,5.0,1493674096
177,47,4.5,1435533571
153,142488,3.5,1525549599
98,152077,4.5,1532458398
298,8372,0.5,1447599718
249,4085,4.0,1346752139
429,279,3.0,828124616
166,1968,2.5,1190828700
212,161922,3.5,1490115667
387,1307,3.5,1094877844
220,33493,4.0,1230060121
357,4231,4.5,1348611597
450,2028,5.0,974704498
437,112,3.0,859721045
391,1233,5.0,1030945391
167,1580,3.5,1154721789
294,355,3.0,966596961
312,1690,2.0,1043176382
401,4993,3.0,1510450411
156,1354,5.0,939884805
368,1396,3.0,975827681
597,47,4.0,940361541
292,19,1.5,1442099069
156,529,4.0,1106855407
391,3347,4.0,1032389313
438,5580,3.5,1105670801
91,2174,4.0,1112711866
469,3201,5.0,965846425
52,52281,4.0,1468051988
414,1804,2.0,961518492
448,2805,2.0,1035811807
249,102716,3.5,1373219070
100,594,3.0,1100183782
244,1183,3.0,975076228
219,4638,2.0,1195348999
527,1198,5.0,1033175704
196,104,3.5,1460954519
246,45517,4.0,1354125721
438,3408,3.5,1105649733
591,2541,2.0,970524816
593,1197,1.5,1181008009
599,102852,3.0,1519349046
474,3186,3.5,1100292323
474,4322,3.0,1129579393
219,34338,4.5,1194740580
448,69784,3.0,1276341252
184,176101,3.5,1537109645
367,4489,4.0,997812532
265,2916,3.0,965314929
80,59315,4.5,1377308725
586,2006,3.5,1529899164
589,356,5.0,856043369
24,134393,2.5,1458941460
562,1249,4.5,1368890735
525,4700,3.5,1476476979
57,778,4.0,972173655
139,53125,2.0,1453924502
187,26662,4.5,1161954533
19,1500,2.0,965705962
232,4874,4.0,1076952038
266,2710,1.0,944892053
387,6974,3.0,1125807841
64,4973,5.0,1161520450
477,51540,4.0,1200941275
1,3448,5.0,964984054
525,1923,3.0,1476476618
414,1172,4.0,1033391157
600,55830,4.0,1237743114
414,457,5.0,961515643
21,5989,3.5,1421521738
410,1171,4.0,990910479
42,3248,2.0,996256339
64,4701,3.0,1161559669
381,597,4.0,1164877296
221,2300,4.5,1111178018
560,64614,3.5,1469648372
118,1213,5.0,944924360
15,50872,3.0,1510577962
469,1285,3.0,965336955
414,2404,2.0,961516398
414,448,3.0,1036505560
343,4378,4.0,1202060391
8,208,3.0,839463509
170,153,3.0,840472759
424,112515,4.5,1457843209
603,3070,3.0,953928033
119,139642,4.0,1505073229
462,6612,4.5,1265661974
563,118900,3.5,1448076517
461,1036,0.5,1505935380
30,318,5.0,1500370344
475,784,4.0,1498031911
555,186,3.0,978747317
414,225,2.0,961518277
11,1210,4.0,902154266
590,59369,3.0,1258419048
68,6893,3.5,1158534072
599,1320,3.0,1498524731
438,1722,3.5,1105911428
520,4677,4.0,1326611107
305,72998,4.5,1460302996
51,380,4.0,1230931592
560,1923,4.0,1469648712
448,4132,4.0,1019128804
448,7016,1.0,1178980613
445,5878,4.5,1454621892
330,153,3.0,1285905011
606,1339,3.0,1173441619
586,2490,5.0,1529899342
471,60069,4.5,1496671876
599,68650,2.0,1519143712
298,66509,3.5,1447517259
298,2134,3.0,1449757426
488,168,1.5,1112381810
471,6539,3.5,1496671946
181,16,3.0,845469893
285,3481,2.0,1449626093
411,434,3.0,835532066
91,1380,2.0,1112713666
372,337,2.0,874416748
610,6936,3.5,1493847813
19,1806,2.0,965706683
247,5378,2.0,1467645443
191,269,3.0,829760898
1,1031,5.0,964982653
28,1608,2.0,1242290718
249,109374,4.5,1402355531
555,790,2.0,978748680
599,54908,2.0,1498509731
290,969,5.0,974938303
608,4447,2.0,1117408546
51,3489,5.0,1230929471
307,3255,2.5,1186162237
357,8580,5.0,1348610734
356,1270,5.0,1229140089
292,3114,4.0,1015374655
603,2532,4.0,963177144
586,1221,3.0,1529899256
52,81847,4.0,1468051408
7,8972,2.5,1111552650
409,1125,3.0,967920162
204,3266,5.0,1327185596
294,2379,1.0,966597212
603,2160,4.0,953925483
274,5909,3.0,1172365270
525,5014,3.5,1476479784
546,1544,1.0,973588665
391,1028,5.0,1032648645
234,917,4.0,1004409614
561,1270,4.5,1491090819
414,1587,5.0,961594981
393,4963,5.0,1430507415
367,3325,1.0,997813277
495,139642,4.0,1458634702
155,3114,3.0,961861610
249,1527,4.0,1437525508
603,278,2.0,963178727
287,527,4.0,1110231030
414,42002,3.0,1167845402
354,2571,4.0,1200870395
191,292,1.0,829760898
69,3994,4.0,1021645473
572,2336,5.0,945887008
1,2143,4.0,964981725
408,5952,5.0,1467371725
608,4104,1.5,1117415779
330,1240,2.5,1285905102
470,788,3.0,849370517
202,3255,4.0,974923893
580,6342,2.0,1168087319
316,3258,3.5,1111493634
605,1654,3.5,1277176734
89,1732,2.5,1520408372
560,163,3.5,1469654276
62,51540,4.5,1522533220
350,1356,5.0,864941018
318,5218,3.5,1256504416
235,454,3.0,841422410
448,3020,4.0,1019124575
425,1876,3.5,1085490753
599,1752,2.0,1519237175
111,160080,3.5,1516154833
294,70,4.0,966595946
432,74458,4.5,1315244366
156,924,4.5,1106854511
198,2360,3.0,1034136028
239,54001,4.0,1221158982
444,173,2.0,832671553
522,2094,1.5,1253342796
474,941,3.5,1091456369
111,45720,4.0,1516141101
525,3483,4.0,1476478242
42,2827,3.0,996262104
265,2571,5.0,965314838
27,1196,4.0,962686386
182,3799,0.5,1066666956
428,180,4.0,1111487767
57,924,5.0,965796656
34,3948,3.0,1162050036
140,3105,4.0,1055093044
244,3300,4.0,975074686
111,69122,4.5,1516140914
480,337,4.0,1179178592
552,6377,4.5,1111473105
606,1921,3.5,1178302696
390,2076,4.5,1250339036
216,4007,2.0,975598722
510,3897,3.0,1141158908
448,117466,2.5,1479834986
73,102481,4.0,1464198499
118,296,4.0,944924487
143,79702,1.0,1444881368
217,164,3.0,955943002
91,2871,4.0,1112716699
219,7090,4.5,1194686144
89,49013,3.5,1520408932
51,2100,4.0,1230932329
606,4615,4.0,1171825359
599,91529,3.0,1498527139
528,6874,3.5,1391736709
292,3555,3.0,1041613321
140,2398,3.0,942841394
274,4979,3.5,1171511553
19,2424,2.0,965706771
492,799,4.0,863976485
573,59369,4.5,1248841897
288,2300,3.5,1054568501
201,1573,4.0,941211302
159,106782,2.0,1508641234
381,1097,4.0,1164876945
489,2826,3.0,1332704680
275,1674,4.0,1049079562
596,6157,1.5,1535709926
169,150,4.5,1078284469
274,33158,2.0,1172026481
414,49132,3.5,1189811090
158,1093,3.0,1290764776
489,32,3.5,1333023575
448,1556,1.0,1019125085
448,87430,1.5,1308418333
232,8982,3.0,1218167331
448,8636,5.0,1089029480
483,2011,4.0,1178293795
235,527,5.0,841422500
600,552,3.5,1237713516
63,1089,3.0,1443201184
275,1266,5.0,1049078883
28,2490,4.5,1234516086
608,1610,3.0,1117504389
19,2539,2.0,965706592
171,471,3.0,866905683
355,1848,3.0,974966225
337,788,4.0,860255830
600,1461,2.5,1237762978
380,54995,5.0,1494696189
483,48385,4.0,1215544189
448,91128,3.0,1356880002
462,67665,4.0,1293372955
292,1302,3.0,1265679763
7,648,4.0,1106635981
357,51540,4.0,1348610460
199,3063,2.0,941295627
603,866,5.0,954482255
307,47518,0.5,1186084455
274,33679,2.5,1171758586
539,8961,4.5,1332475106
438,31433,1.0,1107575458
599,160,2.5,1498514053
221,27776,4.5,1121365462
375,2762,5.0,1225314338
274,3979,3.0,1171828109
561,2794,3.0,1491092430
448,122890,1.5,1490814279
453,1793,4.0,1005966701
199,293,3.5,1105715925
51,1753,3.5,1230931407
140,8961,4.5,1115290248
448,103865,2.0,1442092243
219,2081,3.0,1194932174
606,4902,2.5,1176332154
440,29,4.5,1237569069
469,2395,4.0,965425390
80,96691,4.0,1377391193
282,3006,4.5,1514069484
166,6711,5.0,1189980536
328,109374,3.0,1494210914
305,57669,5.0,1460135958
4,3897,4.0,986934465
385,1303,5.0,865025755
237,1625,4.5,1410632299
462,2762,2.5,1121921346
7,8368,2.5,1106636592
535,2617,1.0,939029767
610,4497,3.0,1479545237
274,1228,3.5,1205360533
237,1203,4.0,1411233968
599,2297,2.5,1498515662
453,3208,4.0,972621826
599,431,4.0,1498499346
22,4226,3.0,1268726490
380,163056,4.0,1501787178
294,1806,2.0,966634003
599,1730,3.0,1498521315
448,3812,3.0,1043577943
359,2571,2.5,1198112109
318,208,3.5,1261342696
582,91500,4.0,1446792725
201,2336,4.0,939226810
27,902,4.0,965149631
596,71057,4.0,1535827098
425,1089,3.5,1085477821
111,118888,4.5,1517440309
367,3088,5.0,997811731
111,103372,3.5,1516152122
226,46965,3.0,1213033209
599,98697,2.5,1498518213
448,1953,5.0,1019124211
590,2791,3.0,1258419795
608,5388,4.0,1117336806
62,60074,3.0,1525553927
594,2762,4.0,1109036899
18,457,3.5,1477432493
408,134130,4.0,1467910494
514,3552,4.0,1533872607
380,608,4.0,1493494891
414,36517,4.0,1139849175
556,118997,4.0,1534321209
361,8360,3.5,1204046138
599,26504,3.0,1498523571
542,4973,3.5,1163386898
213,48304,3.5,1316196769
517,106696,1.0,1487955739
606,33564,4.0,1173381153
274,79132,5.0,1284685228
68,53129,4.5,1261086126
568,1104,5.0,1243575815
371,6934,5.0,1407692318
354,592,4.0,1200870234
182,2701,2.5,1063284772
351,78039,3.5,1325980212
357,1027,3.5,1348627043
40,344,4.0,832058897
536,350,3.0,832840061
607,3081,4.0,963079496
41,3301,2.5,1459367748
91,3176,4.0,1112713809
217,480,4.0,955941990
567,51255,3.0,1525287228
32,1183,3.0,856736427
603,1589,3.0,963179685
580,1207,0.5,1167790977
346,3910,3.5,1172693057
599,2501,2.5,1498515345
105,6383,3.0,1446750650
406,2100,0.5,1296959182
489,1200,4.0,1332772670
41,102407,3.0,1458940195
15,355,1.0,1299425002
607,2737,4.0,964744628
599,4427,2.5,1519175643
219,6541,1.5,1194681389
113,1286,4.0,980051421
84,265,5.0,857653594
260,456,3.5,1109409829
483,2788,4.5,1185098351
330,6874,5.0,1285905443
553,3481,4.5,1219565633
177,33493,3.0,1435524379
596,53464,2.5,1535711551
419,292,4.5,1321659161
88,2542,4.5,1331421453
525,5971,4.0,1476478158
453,1619,3.0,972623117
103,608,4.0,1431957042
63,5481,2.5,1443200664
414,4487,3.0,1034002755
474,3552,2.0,1014924296
571,1924,5.0,966901105
325,1674,3.0,1039395775
249,54272,4.0,1415415392
414,8985,2.5,1131044357
202,2949,4.0,974921308
153,106100,4.0,1525548804
19,273,1.0,965705240
601,1527,4.0,1521398196
246,2792,3.0,1353864904
219,1917,3.0,1194931811
509,49274,2.5,1435995378
279,1101,4.0,1506395346
362,589,4.0,1530637370
390,7669,4.5,1250335787
132,44694,2.5,1329983723
82,480,4.0,1084467706
232,165,3.5,1218166156
561,5049,3.5,1491092410
239,4306,4.0,1221158396
131,5952,3.5,1349840393
104,4963,3.5,1416241898
414,72226,4.0,1273976976
474,4857,4.0,1002756946
603,390,5.0,963177205
464,1687,4.0,1275548123
606,27722,4.0,1180473187
68,18,2.0,1532897231
580,34048,4.0,1167792727
606,32600,3.5,1171410642
393,6539,5.0,1430506204
414,2240,3.0,961517861
136,367,4.0,832449729
475,2011,5.0,1498031778
484,1387,3.5,1342295238
41,357,4.0,1459368628
249,122912,4.5,1526833006
246,80615,4.0,1354149733
514,2375,3.0,1535860888
186,1374,4.0,1031072855
610,77364,2.5,1493849291
356,53956,3.5,1229140216
599,4898,2.5,1498517037
202,3358,4.0,974924147
342,2683,3.0,1042821871
532,4351,3.0,1025523643
290,647,4.0,974942857
339,106782,5.0,1460182409
380,110,4.0,1493419805
82,6886,3.5,1084519713
266,3016,3.0,948586121
414,539,2.0,961438887
73,134368,4.0,1464197537
91,6755,4.0,1112711649
294,2072,1.0,966596492
42,415,2.0,996215738
330,2699,3.5,1285905586
51,8623,3.5,1230930734
169,3916,5.0,1085699668
6,201,3.0,845556290
603,2000,3.0,953927978
599,89804,2.5,1519120888
421,1193,4.0,1311494748
332,2028,4.0,1352672746
213,3114,3.5,1316197248
42,1645,4.0,996219340
24,6,4.5,1458941767
249,3994,4.0,1353801397
6,349,5.0,845553146
445,111,3.0,1454622227
240,516,5.0,849123220
567,90890,0.5,1525289931
414,3039,4.0,961595489
528,5418,5.0,1391736760
597,2707,3.0,941728155
23,7123,4.5,1107164119
369,1298,4.0,1236830423
274,196,3.5,1259707801
120,780,2.0,860069973
489,52722,2.5,1332774845
89,40339,4.0,1520408983
599,4443,2.5,1498517957
489,5952,4.0,1332772103
195,3983,4.0,987397486
19,420,2.0,965708098
66,1917,3.0,1113190108
31,141,4.0,850466616
105,4069,2.5,1446750052
548,3916,5.0,1488825192
477,1222,5.0,1200940569
152,61323,4.0,1450867814
524,185,3.0,851608818
298,88125,3.0,1447516870
480,45730,3.5,1179165241
602,329,3.0,840875594
89,6783,3.0,1520408424
223,7361,3.0,1226209629
487,7361,4.0,1428574235
315,2085,3.0,939919700
599,29,3.5,1498500987
570,208,2.5,1181477417
327,1213,4.5,1234788813
111,2125,3.5,1516468579
489,4018,3.0,1334587733
47,2144,3.0,1496205630
298,4018,2.0,1449592093
438,1617,5.0,1105654624
477,2616,3.5,1200939271
514,648,4.0,1535252568
239,1197,4.5,1221158369
363,176579,1.0,1502584404
372,47,5.0,874417240
337,805,4.0,860255866
318,88140,3.5,1424546905
42,186,4.0,996220852
539,2329,3.5,1332474869
328,54272,2.0,1494211580
339,103249,2.5,1460182501
290,1357,4.0,974942902
439,1240,4.0,1436943917
544,1105,5.0,850688776
497,112556,3.5,1429127214
274,7438,5.0,1171172659
428,5459,1.5,1111525181
246,1387,3.0,1354134653
469,3529,3.0,965336773
414,2908,4.0,976894910
600,45081,2.0,1237852640
84,1035,5.0,860397090
500,180,4.0,1005527980
567,122882,4.0,1525283831
232,56367,4.5,1206992376
212,103341,3.5,1490115545
382,2881,3.5,1515175134
169,7173,3.0,1075135394
428,2194,4.0,1111525076
156,17,4.0,939884874
202,1641,4.0,974923773
434,589,4.5,1271576437
92,1801,3.0,1294941435
573,68954,4.5,1248842153
603,1639,5.0,954482505
226,3471,3.0,1095662265
380,736,3.0,1493667400
100,3717,4.0,1100186056
414,968,4.0,961436932
427,1304,4.0,1053068870
98,97938,4.0,1532457941
121,344,3.0,847655927
312,1333,4.0,1043176038
57,2094,3.0,965798473
474,1262,4.0,1078151740
274,2420,3.0,1217201762
305,163,5.0,1460304958
64,1883,2.5,1161620656
288,40815,3.5,1132609139
580,33794,5.0,1167673968
373,527,5.0,846830055
288,4047,3.0,979163671
198,3949,4.0,1039796697
275,5884,1.0,1049079539
307,217,2.0,1186085697
332,26564,3.5,1352671253
376,60069,4.5,1364932826
396,50,4.0,1111688630
246,2791,3.5,1354133664
381,3793,4.0,1165975387
551,6874,0.5,1506129007
577,2046,3.0,945965771
144,778,4.0,1136812815
587,342,4.0,953138160
228,3113,4.0,1363222713
462,27850,3.5,1201445737
494,1196,5.0,1001666564
274,4683,4.0,1172275751
250,318,5.0,1121217814
352,72011,4.0,1493674434
182,3683,4.5,1054780206
414,6331,4.0,1069081966
590,59315,3.5,1266472391
513,6145,2.0,1159980656
89,899,1.5,1520408297
292,79695,3.5,1329657226
490,5690,4.0,1334940367
414,4226,5.0,991750128
249,1061,4.0,1346752166
52,44191,5.0,1468051317
20,4016,4.5,1054037249
507,153,3.0,838964572
448,127136,2.5,1467660810
164,3793,3.0,999708009
117,852,3.0,844163870
495,2411,4.0,1458636411
140,47044,3.0,1156530384
212,115149,4.0,1490121252
573,7143,4.0,1186589794
318,71535,4.0,1278488248
287,4954,1.5,1110230783
298,93721,3.0,1447517404
68,1552,3.5,1158533074
382,4161,3.5,1515172488
63,91500,0.5,1443200265
240,1,5.0,849122434
424,367,3.0,1457844332
68,1120,3.5,1269121378
605,40851,3.0,1277175847
368,2373,2.0,975829889
68,31049,2.5,1158533311
489,923,3.5,1335869037
294,1171,3.0,966595852
334,64957,3.5,1260653548
313,316,4.0,1030474889
484,1,4.5,1342295949
387,5489,4.0,1142496960
489,2908,4.5,1332704606
47,100383,3.5,1496208216
130,161,4.0,832589610
204,5218,4.0,1327182607
599,8119,1.5,1498504900
232,1917,4.5,1141776621
104,2795,3.0,1048794930
39,1584,5.0,974787637
527,2366,3.0,1033175830
474,2378,2.0,1046887742
405,64614,4.0,1295915406
1,1732,5.0,964981125
122,70599,4.0,1461563190
600,33679,2.0,1237715610
553,8784,4.5,1219561461
469,3147,5.0,965333531
525,4734,4.0,1476476861
51,1196,5.0,1230929268
